Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1764873525370,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.619049072265625,30.000001907348633,44.4444465637207,26.3157901763916,50,35,57.894737243652344,35,57.894737243652344,59.09090805053711,52.6315803527832,50,42.105262756347656,35,50,35,44.4444465637207,31.57894515991211,50,26.3157901763916,0,27149.22052001953,23227.55108642578,0,33410265088,0,4134154240,0
199,1764873525570,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.619049072265625,30.000001907348633,44.4444465637207,26.3157901763916,50,35,57.894737243652344,35,57.894737243652344,59.09090805053711,52.6315803527832,50,42.105262756347656,35,50,35,44.4444465637207,31.57894515991211,50,26.3157901763916,0,27152.497131347656,23230.546875,0,33410265088,0,4134408192,0
199,1764873525770,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,44.73684310913086,39.47368621826172,55.26315689086914,35.135135650634766,48.648651123046875,42.5,52.499996185302734,38.46154022216797,60.52631759643555,60.52631759643555,58.536582946777344,56.41025924682617,50,41.02564239501953,50,41.46341323852539,52.499996185302734,39.47368621826172,51.219512939453125,35.897438049316406,0,27159.194396972656,23236.943298339844,0,33410265088,0,4134924288,0
199,1764873525970,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,31.57894515991211,21.052631378173828,33.333335876464844,15.000000953674316,33.333335876464844,20,26.3157901763916,15.789472579956055,45.45454788208008,31.57894515991211,35,38.095237731933594,30.000001907348633,35,33.333335876464844,28.571430206298828,26.3157901763916,23.809524536132813,31.57894515991211,20,0,27164.409118652344,23241.865295410156,0,33410265088,0,4124909568,0
199,1764873526170,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,31.57894515991211,21.052631378173828,33.333335876464844,15.000000953674316,33.333335876464844,20,26.3157901763916,15.789472579956055,45.45454788208008,31.57894515991211,35,38.095237731933594,30.000001907348633,35,33.333335876464844,28.571430206298828,26.3157901763916,23.809524536132813,31.57894515991211,20,0,27170.429626464844,23247.58770751953,0,33410265088,0,4124909568,0
199,1764873526370,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.5,38.095237731933594,47.5,36.585365295410156,47.5,38.095237731933594,50,33.333335876464844,55.26315689086914,55,50,52.6315803527832,48.780487060546875,38.46154022216797,43.589744567871094,41.02564239501953,52.499996185302734,37.5,48.71794891357422,33.333335876464844,0,27173.984252929688,23250.848266601563,0,33410265088,0,4119871488,0
199,1764873526570,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.38095474243164,45,60.000003814697266,31.57894515991211,52.6315803527832,31.57894515991211,59.09090805053711,38.095237731933594,61.11111068725586,61.11111068725586,57.894737243652344,57.894737243652344,52.6315803527832,42.85714340209961,55,45,47.36842346191406,40,54.54545593261719,45,0,27176.768676757813,23253.337890625,0,33410265088,0,4120100864,0
199,1764873526770,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.38095474243164,45,60.000003814697266,31.57894515991211,52.6315803527832,31.57894515991211,59.09090805053711,38.095237731933594,61.11111068725586,61.11111068725586,57.894737243652344,57.894737243652344,52.6315803527832,42.85714340209961,55,45,47.36842346191406,40,54.54545593261719,45,0,27182.958435058594,23259.215942382813,0,33410265088,0,4202479616,0
199,1764873526970,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,53.84615707397461,46.34146499633789,56.41025924682617,38.46154022216797,56.09756088256836,36.842105865478516,52.6315803527832,39.02438735961914,64.10256958007813,60.000003814697266,62.5,60.000003814697266,52.499996185302734,45,53.84615707397461,40,51.28205490112305,43.589744567871094,50,35.897438049316406,0,27186.71942138672,23262.681518554688,0,33410265088,0,4199088128,0
199,1764873527170,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,53.84615707397461,46.34146499633789,56.41025924682617,38.46154022216797,56.09756088256836,36.842105865478516,52.6315803527832,39.02438735961914,64.10256958007813,60.000003814697266,62.5,60.000003814697266,52.499996185302734,45,53.84615707397461,40,51.28205490112305,43.589744567871094,50,35.897438049316406,0,27195.97607421875,23271.64031982422,0,33410265088,0,4198887424,0
199,1764873527370,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,35,25.641027450561523,42.5,26.19047737121582,35,22.5,37.5,22.5,45,37.83783721923828,42.5,41.46341323852539,34.14634323120117,23.076923370361328,35,29.268291473388672,40,47.5,34.21052551269531,20.512821197509766,0,27203.50390625,23278.869201660156,0,33410265088,0,4196421632,0
199,1764873527570,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.619049072265625,35,42.105262756347656,31.57894515991211,47.619049072265625,25,42.105262756347656,26.3157901763916,55,55,50,47.36842346191406,45,35,45,30.000001907348633,42.105262756347656,31.57894515991211,45,35,0,27206.773071289063,23281.844604492188,0,33410265088,0,4196761600,0
199,1764873527770,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.36842346191406,42.85714340209961,57.142860412597656,36.842105865478516,52.6315803527832,42.85714340209961,57.142860412597656,40,63.15789031982422,57.894737243652344,61.904762268066406,60.000003814697266,55,45,50,36.842105865478516,55,42.85714340209961,55,33.333335876464844,0,27212.143493652344,23286.9169921875,0,33410265088,0,4197535744,0
199,1764873527971,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,42.85714340209961,22.22222328186035,40,33.333335876464844,45,22.22222328186035,45,26.3157901763916,52.6315803527832,55,52.6315803527832,50,38.88888931274414,35,42.85714340209961,26.3157901763916,40,45,42.105262756347656,33.333335876464844,0,27216.2197265625,23290.68817138672,0,33410265088,0,4203094016,0
199,1764873528171,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,42.85714340209961,22.22222328186035,40,33.333335876464844,45,22.22222328186035,45,26.3157901763916,52.6315803527832,55,52.6315803527832,50,38.88888931274414,35,42.85714340209961,26.3157901763916,40,45,42.105262756347656,33.333335876464844,0,27219.192749023438,23293.379516601563,0,33410265088,0,4203094016,0
199,1764873528371,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,51.28205490112305,41.02564239501953,52.6315803527832,37.5,53.658538818359375,39.02438735961914,51.28205490112305,39.53488540649414,61.5384635925293,61.5384635925293,60.000003814697266,58.974361419677734,51.219512939453125,43.90243911743164,51.28205490112305,42.85714340209961,53.84615707397461,39.47368621826172,53.84615707397461,37.5,0,27224.440368652344,23298.32861328125,0,33410265088,0,4198588416,0
199,1764873528571,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,51.28205490112305,41.02564239501953,52.6315803527832,37.5,53.658538818359375,39.02438735961914,51.28205490112305,39.53488540649414,61.5384635925293,61.5384635925293,60.000003814697266,58.974361419677734,51.219512939453125,43.90243911743164,51.28205490112305,42.85714340209961,53.84615707397461,39.47368621826172,53.84615707397461,37.5,0,27228.23858642578,23301.832275390625,0,33410265088,0,4194390016,0
199,1764873528771,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,51.28205490112305,39.47368621826172,48.71794891357422,34.21052551269531,51.28205490112305,34.21052551269531,57.5,35,64.10256958007813,61.5384635925293,61.5384635925293,57.5,52.499996185302734,38.46154022216797,48.648651123046875,36.842105865478516,56.09756088256836,37.5,51.28205490112305,39.02438735961914,0,27233.970336914063,23307.266662597656,0,33410265088,0,4194619392,0
199,1764873528971,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,40,28.571430206298828,42.85714340209961,33.333335876464844,36.842105865478516,25,33.333335876464844,21.052631378173828,45,38.88888931274414,42.105262756347656,35.29411697387695,36.842105865478516,33.333335876464844,35,33.333335876464844,36.842105865478516,31.57894515991211,42.85714340209961,20,0,27237.71630859375,23310.719604492188,0,33410265088,0,4192616448,0
199,1764873529171,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.38095474243164,42.85714340209961,50,31.57894515991211,50,40.90909194946289,50,33.333335876464844,65,60.000003814697266,60.000003814697266,60.000003814697266,52.38095474243164,33.333335876464844,52.38095474243164,40.90909194946289,54.54545593261719,42.85714340209961,44.4444465637207,36.842105865478516,0,27240.616271972656,23313.32550048828,0,33410265088,0,4192874496,0
199,1764873529371,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.38095474243164,42.85714340209961,50,31.57894515991211,50,40.90909194946289,50,33.333335876464844,65,60.000003814697266,60.000003814697266,60.000003814697266,52.38095474243164,33.333335876464844,52.38095474243164,40.90909194946289,54.54545593261719,42.85714340209961,44.4444465637207,36.842105865478516,0,27246.510375976563,23318.92254638672,0,33410265088,0,4192874496,0
199,1764873529571,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,43.589744567871094,35.897438049316406,43.24324417114258,30.76923179626465,46.153846740722656,35,46.153846740722656,32.5,51.351348876953125,53.84615707397461,52.499996185302734,48.71794891357422,42.5,36.585365295410156,45,33.333335876464844,42.105262756347656,38.095237731933594,45,32.5,0,27250.0625,23322.181274414063,0,33410265088,0,4185640960,0
199,1764873529771,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,43.589744567871094,35.897438049316406,43.24324417114258,30.76923179626465,46.153846740722656,35,46.153846740722656,32.5,51.351348876953125,53.84615707397461,52.499996185302734,48.71794891357422,42.5,36.585365295410156,45,33.333335876464844,42.105262756347656,38.095237731933594,45,32.5,0,27253.172973632813,23324.996215820313,0,33410265088,0,4185640960,0
199,1764873529971,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,53.84615707397461,46.153846740722656,55,42.5,55,40,52.499996185302734,38.46154022216797,62.16216278076172,62.5,59.4594612121582,57.894737243652344,55,40,53.84615707397461,41.02564239501953,52.499996185302734,41.02564239501953,55,38.46154022216797,0,27260.143188476563,23331.66632080078,0,33410265088,0,4186144768,0
199,1764873530171,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,42.105262756347656,30.000001907348633,47.619049072265625,26.3157901763916,42.105262756347656,33.333335876464844,47.619049072265625,22.22222328186035,52.6315803527832,55,52.38095474243164,47.36842346191406,45,35,50,30.000001907348633,42.105262756347656,30.000001907348633,47.36842346191406,31.81818199157715,0,27264.2578125,23335.487731933594,0,33410265088,0,4181934080,0
199,1764873530371,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.38095474243164,45,45,35,50,33.333335876464844,55,38.095237731933594,57.142860412597656,60.000003814697266,57.894737243652344,60.000003814697266,47.36842346191406,36.842105865478516,52.38095474243164,42.85714340209961,52.38095474243164,40,52.6315803527832,36.842105865478516,0,27270.28778076172,23341.218322753906,0,33410265088,0,4182192128,0
199,1764873530571,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.38095474243164,45,45,35,50,33.333335876464844,55,38.095237731933594,57.142860412597656,60.000003814697266,57.894737243652344,60.000003814697266,47.36842346191406,36.842105865478516,52.38095474243164,42.85714340209961,52.38095474243164,40,52.6315803527832,36.842105865478516,0,27274.673400878906,23345.31085205078,0,33410265088,0,4198850560,0
199,1764873530772,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,43.589744567871094,46.34146499633789,46.153846740722656,28.205129623413086,48.780487060546875,34.14634323120117,47.5,28.947368621826172,58.974361419677734,53.84615707397461,52.499996185302734,53.658538818359375,48.71794891357422,30.000001907348633,43.589744567871094,30.000001907348633,52.499996185302734,30.000001907348633,43.589744567871094,35,0,27277.784423828125,23348.127563476563,0,33410265088,0,4199051264,0
199,1764873530972,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,55,42.85714340209961,57.142860412597656,38.095237731933594,47.05882263183594,35,59.09090805053711,36.3636360168457,57.894737243652344,63.15789031982422,60.000003814697266,55.55555725097656,50,42.85714340209961,52.6315803527832,35,50,36.842105865478516,52.6315803527832,42.85714340209961,0,27283.309631347656,23353.35418701172,0,33410265088,0,4196085760,0
199,1764873531172,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,55,42.85714340209961,57.142860412597656,38.095237731933594,47.05882263183594,35,59.09090805053711,36.3636360168457,57.894737243652344,63.15789031982422,60.000003814697266,55.55555725097656,50,42.85714340209961,52.6315803527832,35,50,36.842105865478516,52.6315803527832,42.85714340209961,0,27287.129821777344,23356.87823486328,0,33410265088,0,4195913728,0
199,1764873531372,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,46.153846740722656,52.77777862548828,35,52.499996185302734,39.02438735961914,53.84615707397461,35.897438049316406,65.8536605834961,61.5384635925293,58.33333206176758,58.974361419677734,57.5,43.589744567871094,52.6315803527832,38.46154022216797,53.658538818359375,46.153846740722656,55,35.897438049316406,0,27290.894958496094,23360.345642089844,0,33410265088,0,4196171776,0
199,1764873531572,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.36842346191406,40,45,35,47.619049072265625,27.77777862548828,45,27.77777862548828,50,52.6315803527832,52.38095474243164,47.619049072265625,42.105262756347656,40,50,35,40,35,42.105262756347656,35,0,27295.378967285156,23364.534790039063,0,33410265088,0,4195913728,0
199,1764873531772,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,55,47.619049072265625,52.38095474243164,35,47.36842346191406,38.095237731933594,47.36842346191406,38.095237731933594,60.000003814697266,57.894737243652344,60.000003814697266,55.55555725097656,50,36.842105865478516,57.142860412597656,35,47.36842346191406,40,52.6315803527832,35,0,27298.826599121094,23367.688354492188,0,33410265088,0,4199698432,0
199,1764873531972,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.619049072265625,36.842105865478516,50,31.57894515991211,52.38095474243164,29.411766052246094,47.36842346191406,31.57894515991211,60.000003814697266,57.894737243652344,50,59.09090805053711,50,35,41.17647171020508,35,50,38.095237731933594,50,31.57894515991211,0,27303.458374023438,23372.022399902344,0,33410265088,0,4195790848,0
199,1764873532172,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,36.842105865478516,26.3157901763916,42.85714340209961,21.052631378173828,52.6315803527832,34.78260803222656,40,25,52.6315803527832,45,47.619049072265625,42.105262756347656,35,28.571430206298828,42.85714340209961,33.333335876464844,42.85714340209961,30.000001907348633,35,25,0,27308.1123046875,23376.381774902344,0,33410265088,0,4191690752,0
199,1764873532373,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,55,42.105262756347656,50,40.90909194946289,55,36.842105865478516,52.6315803527832,33.333335876464844,63.15789031982422,55.55555725097656,66.66667175292969,63.15789031982422,50,42.105262756347656,44.4444465637207,44.4444465637207,52.6315803527832,42.105262756347656,57.142860412597656,45,0,27311.710693359375,23379.686279296875,0,33410265088,0,4191559680,0
199,1764873532573,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,55,47.36842346191406,55,35.29411697387695,52.6315803527832,42.85714340209961,50,40.90909194946289,65,65,61.11111068725586,63.15789031982422,55,45,60.000003814697266,42.85714340209961,55,38.88888931274414,50,40,0,27317.419494628906,23385.096252441406,0,33410265088,0,4191559680,0
199,1764873532773,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.36842346191406,40,47.619049072265625,33.333335876464844,52.6315803527832,31.57894515991211,50,26.3157901763916,57.894737243652344,57.142860412597656,52.38095474243164,50,47.619049072265625,35,45,31.57894515991211,45,42.85714340209961,50,31.57894515991211,0,27321.22479248047,23388.608276367188,0,33410265088,0,4191805440,0
199,1764873532972,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.36842346191406,40,47.619049072265625,33.333335876464844,52.6315803527832,31.57894515991211,50,26.3157901763916,57.894737243652344,57.142860412597656,52.38095474243164,50,47.619049072265625,35,45,31.57894515991211,45,42.85714340209961,50,31.57894515991211,0,27324.742797851563,23391.830932617188,0,33410265088,0,4191129600,0
199,1764873533173,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,52.499996185302734,41.46341323852539,52.6315803527832,38.46154022216797,52.499996185302734,37.5,52.499996185302734,38.46154022216797,64.10256958007813,62.5,60.000003814697266,60.52631759643555,44.4444465637207,41.02564239501953,47.36842346191406,41.46341323852539,52.499996185302734,37.5,47.36842346191406,33.333335876464844,0,27330.171264648438,23396.96240234375,0,33410265088,0,4194426880,0
199,1764873533373,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,42.105262756347656,30.000001907348633,50,26.3157901763916,42.85714340209961,30.000001907348633,35.29411697387695,30.000001907348633,55,52.6315803527832,47.36842346191406,50,50,30.000001907348633,50,27.77777862548828,33.333335876464844,36.842105865478516,47.619049072265625,35,0,27333.324157714844,23399.82257080078,0,33410265088,0,4194770944,0
199,1764873533573,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,42.105262756347656,30.000001907348633,50,26.3157901763916,42.85714340209961,30.000001907348633,35.29411697387695,30.000001907348633,55,52.6315803527832,47.36842346191406,50,50,30.000001907348633,50,27.77777862548828,33.333335876464844,36.842105865478516,47.619049072265625,35,0,27340.465942382813,23406.66229248047,0,33410265088,0,4194766848,0
199,1764873533773,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,41.02564239501953,33.333335876464844,47.5,30.76923179626465,43.589744567871094,34.14634323120117,45,29.268291473388672,48.71794891357422,51.28205490112305,46.153846740722656,45.945945739746094,38.46154022216797,37.5,52.499996185302734,36.585365295410156,46.34146499633789,30.76923179626465,42.5,28.205129623413086,0,27344.68505859375,23410.586303710938,0,33410265088,0,4195024896,0
199,1764873533973,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,41.02564239501953,33.333335876464844,47.5,30.76923179626465,43.589744567871094,34.14634323120117,45,29.268291473388672,48.71794891357422,51.28205490112305,46.153846740722656,45.945945739746094,38.46154022216797,37.5,52.499996185302734,36.585365295410156,46.34146499633789,30.76923179626465,42.5,28.205129623413086,0,27347.859802246094,23413.4677734375,0,33410265088,0,4193665024,0
199,1764873534173,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,56.41025924682617,44.73684310913086,53.84615707397461,41.46341323852539,55.26315689086914,38.46154022216797,55.26315689086914,41.46341323852539,68.42105102539063,61.5384635925293,63.15789031982422,60.52631759643555,52.6315803527832,45,56.41025924682617,41.46341323852539,55,42.85714340209961,55.26315689086914,40.476192474365234,0,27353.224975585938,23418.53289794922,0,33410265088,0,4191404032,0
199,1764873534373,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,56.41025924682617,44.73684310913086,53.84615707397461,41.46341323852539,55.26315689086914,38.46154022216797,55.26315689086914,41.46341323852539,68.42105102539063,61.5384635925293,63.15789031982422,60.52631759643555,52.6315803527832,45,56.41025924682617,41.46341323852539,55,42.85714340209961,55.26315689086914,40.476192474365234,0,27357.602966308594,23422.618041992188,0,33410265088,0,4190031872,0
199,1764873534573,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,48.780487060546875,42.5,50,35,53.658538818359375,32.5,48.780487060546875,32.5,55.26315689086914,55.26315689086914,60.000003814697266,53.84615707397461,47.5,39.02438735961914,48.71794891357422,35,47.36842346191406,35.897438049316406,51.219512939453125,33.333335876464844,0,27361.53302001953,23426.250366210938,0,33410265088,0,4190289920,0
199,1764873534773,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,48.780487060546875,42.5,50,35,53.658538818359375,32.5,48.780487060546875,32.5,55.26315689086914,55.26315689086914,60.000003814697266,53.84615707397461,47.5,39.02438735961914,48.71794891357422,35,47.36842346191406,35.897438049316406,51.219512939453125,33.333335876464844,0,27365.9091796875,23430.333618164063,0,33410265088,0,4192153600,0
199,1764873534973,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,48.71794891357422,37.5,44.73684310913086,28.205129623413086,48.780487060546875,32.5,43.24324417114258,28.205129623413086,55,53.658538818359375,50,53.84615707397461,41.666664123535156,33.333335876464844,47.5,32.432430267333984,47.619049072265625,36.585365295410156,47.5,30.76923179626465,0,27369.141662597656,23433.271240234375,0,33410265088,0,4191297536,0
199,1764873535173,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,47.619049072265625,52.38095474243164,36.842105865478516,47.36842346191406,42.85714340209961,47.619049072265625,38.095237731933594,57.894737243652344,57.894737243652344,55,52.6315803527832,50,40,50,40,47.36842346191406,45,47.36842346191406,31.57894515991211,0,27373.792358398438,23437.622802734375,0,33410265088,0,4185628672,0
199,1764873535374,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,38.095237731933594,31.57894515991211,38.88888931274414,39.130435943603516,42.105262756347656,26.3157901763916,42.105262756347656,30.000001907348633,50,50,50,47.36842346191406,42.85714340209961,26.3157901763916,42.105262756347656,25,42.105262756347656,30.000001907348633,40,31.81818199157715,0,27377.1708984375,23440.708740234375,0,33410265088,0,4182212608,0
199,1764873535574,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,57.894737243652344,38.88888931274414,50,40,59.09090805053711,40,60.000003814697266,35,68.18181610107422,65,60.000003814697266,60.000003814697266,57.142860412597656,40,52.6315803527832,42.105262756347656,55,40,57.894737243652344,36.842105865478516,0,27380.5078125,23443.75048828125,0,33410265088,0,4182196224,0
199,1764873535774,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,57.894737243652344,38.88888931274414,50,40,59.09090805053711,40,60.000003814697266,35,68.18181610107422,65,60.000003814697266,60.000003814697266,57.142860412597656,40,52.6315803527832,42.105262756347656,55,40,57.894737243652344,36.842105865478516,0,27384.823852539063,23447.75408935547,0,33410265088,0,4182196224,0
199,1764873535974,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,44.73684310913086,42.85714340209961,53.84615707397461,37.5,48.71794891357422,36.585365295410156,50,33.333335876464844,62.16216278076172,57.894737243652344,58.974361419677734,57.5,48.71794891357422,41.02564239501953,53.84615707397461,37.5,48.71794891357422,35.897438049316406,50,35.897438049316406,0,27388.5712890625,23451.22344970703,0,33410265088,0,4178649088,0
199,1764873536174,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,44.73684310913086,42.85714340209961,53.84615707397461,37.5,48.71794891357422,36.585365295410156,50,33.333335876464844,62.16216278076172,57.894737243652344,58.974361419677734,57.5,48.71794891357422,41.02564239501953,53.84615707397461,37.5,48.71794891357422,35.897438049316406,50,35.897438049316406,0,27392.076171875,23454.43341064453,0,33410265088,0,4178649088,0
199,1764873536374,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,45,38.46154022216797,46.153846740722656,30.76923179626465,50,33.333335876464844,47.5,36.842105865478516,60.000003814697266,55.26315689086914,55,55,47.36842346191406,35.897438049316406,47.36842346191406,37.5,46.153846740722656,36.585365295410156,50,35,0,27397.036743164063,23459.098388671875,0,33410265088,0,4178276352,0
199,1764873536574,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,44.4444465637207,40,47.619049072265625,31.57894515991211,50,28.571430206298828,47.36842346191406,26.3157901763916,55,57.142860412597656,50,52.6315803527832,47.619049072265625,31.57894515991211,47.619049072265625,35,45,31.57894515991211,44.4444465637207,33.333335876464844,0,27400.427001953125,23462.194213867188,0,33410265088,0,4178145280,0
199,1764873536774,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,44.4444465637207,40,47.619049072265625,31.57894515991211,50,28.571430206298828,47.36842346191406,26.3157901763916,55,57.142860412597656,50,52.6315803527832,47.619049072265625,31.57894515991211,47.619049072265625,35,45,31.57894515991211,44.4444465637207,33.333335876464844,0,27404.433959960938,23465.90264892578,0,33410265088,0,4178661376,0
199,1764873536974,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,35.897438049316406,47.5,33.333335876464844,47.5,34.14634323120117,53.84615707397461,32.5,56.09756088256836,57.5,53.658538818359375,52.499996185302734,48.780487060546875,36.585365295410156,47.36842346191406,35,47.36842346191406,34.21052551269531,50,28.205129623413086,0,27408.701232910156,23469.876220703125,0,33410265088,0,4183810048,0
199,1764873537174,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,50,35.897438049316406,47.5,33.333335876464844,47.5,34.14634323120117,53.84615707397461,32.5,56.09756088256836,57.5,53.658538818359375,52.499996185302734,48.780487060546875,36.585365295410156,47.36842346191406,35,47.36842346191406,34.21052551269531,50,28.205129623413086,0,27411.80010986328,23472.6787109375,0,33410265088,0,4183810048,0
199,1764873537374,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,47.5,42.5,45.945945739746094,33.333335876464844,52.499996185302734,31.57894515991211,51.28205490112305,33.333335876464844,59.4594612121582,60.000003814697266,56.75675964355469,57.5,50,35.897438049316406,53.658538818359375,35,50,37.5,50,39.02438735961914,0,27416.501342773438,23477.08233642578,0,33410265088,0,4183810048,0
199,1764873537575,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,45,31.57894515991211,36.842105865478516,26.3157901763916,36.842105865478516,25,40,25,50,50,50,50,42.105262756347656,35,38.88888931274414,45,42.105262756347656,31.57894515991211,45,30.000001907348633,0,27420.070922851563,23480.35772705078,0,33410265088,0,4184436736,0
199,1764873537774,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,45,31.57894515991211,36.842105865478516,26.3157901763916,36.842105865478516,25,40,25,50,50,50,50,42.105262756347656,35,38.88888931274414,45,42.105262756347656,31.57894515991211,45,30.000001907348633,0,27423.60565185547,23483.5986328125,0,33410265088,0,4183830528,0
199,1764873537974,809,803,797,800,797,800,838,800,800,800,800,799,819,822,801,834,824,808,780,798,46.153846740722656,36.842105865478516,50,32.5,48.780487060546875,30.76923179626465,48.71794891357422,33.333335876464844,60.000003814697266,58.974361419677734,55,56.41025924682617,52.38095474243164,36.585365295410156,48.71794891357422,31.57894515991211,47.36842346191406,36.585365295410156,48.71794891357422,31.707317352294922,0,27429.262817382813,23488.957153320313,0,33410265088,0,4182085632,0
